PathName	X	Y	isExact
huong1tt	1354	3424	0
huong1tt	1343	3423	0
huong1tt	1333	3423	0
huong1tt	1319	3429	0
huong1tt	1315	3432	0
huong1tt	1327	3429	0
huong1tt	1332	3423	0
huong1tt	1347	3429	0
huong1tt	1351	3440	0
huong1tt	1343	3451	0
huong1tt	1346	3469	0
huong1tt	1343	3464	0
huong1tt	1338	3455	0
huong1tt	1327	3442	0
huong1tt	1320	3432	0
huong1giua	1331	3445	0
huong1giua	1343	3426	0
huong1giua	1353	3415	0
huong1giua	1361	3407	1
huong1giua	1364	3402	0
huong1giua	1373	3391	0
huong1giua	1382	3381	0
huong1giua	1392	3369	0
huong1giua	1400	3359	0
huong1giua	1402	3341	0
huong1giua	1412	3330	0
huong1giua	1423	3339	0
huong1giua	1434	3334	0
huong1giua	1443	3333	0
huong1giua	1454	3328	0
huong1trai	1314	3432	0
huong1trai	1316	3445	0
huong1trai	1312	3433	0
huong1trai	1308	3425	0
huong1trai	1303	3414	1
huong1trai	1301	3403	0
huong1trai	1305	3390	0
huong1trai	1310	3381	0
huong1trai	1317	3373	0
huong1trai	1325	3365	0
huong1trai	1344	3352	0
huong1trai	1351	3347	0
huong1trai	1354	3336	0
huong1trai	1363	3330	0
huong1trai	1370	3329	0
huong1trai	1381	3331	0
huong1trai	1392	3330	0
huong1trai	1400	3329	0
huong1trai	1413	3336	0
huong1trai	1425	3340	0
huong1trai	1435	3343	0
huong1trai	1440	3335	0
huong1trai	1453	3320	0
camptren	1571	3201	0
camptren	1585	3183	0
camptren	1573	3170	0
camptren	1558	3181	0
camptren	1541	3213	0
camptren	1559	3222	0
camptren	1570	3236	0
camptren	1584	3223	0
camptren	1591	3212	0
camptren	1593	3196	0
camptren	1586	3186	0
camptren	1600	3214	0
campduoi	1349	3422	0
campduoi	1344	3423	0
campduoi	1339	3418	0
campduoi	1331	3416	0
campduoi	1322	3423	0
campduoi	1315	3430	0
campduoi	1309	3440	0
campduoi	1307	3451	0
campduoi	1308	3462	0
campduoi	1316	3467	0
campduoi	1324	3458	0
campduoi	1328	3446	0
campduoi	1337	3454	0
campduoi	1343	3458	0
campduoi	1348	3441	0
campduoi	1357	3426	0
campduoi	1356	3417	0
campduoi	1336	3422	0
haudoanh2	1683	3053	0
haudoanh2	1680	3050	0
haudoanh2	1673	3048	0
haudoanh2	1670	3051	0
haudoanh2	1662	3058	0
haudoanh2	1656	3066	0
haudoanh2	1663	3083	0
haudoanh2	1673	3093	0
haudoanh2	1680	3086	0
haudoanh2	1682	3072	0
haudoanh2	1687	3067	0
haudoanh2	1696	3068	0
haudoanh2	1702	3073	0
haudoanh2	1709	3083	0
haudoanh2	1714	3087	0
haudoanh2	1710	3094	0
haudoanh2	1705	3100	0
haudoanh2	1699	3106	0
haudoanh2	1691	3114	0
haudoanh2	1683	3112	0
haudoanh2	1678	3100	0
haudoanh2	1675	3090	0
haudoanh2	1680	3077	0
haudoanh2	1687	3074	0
haudoanh2	1670	3094	0
haudoanh1	1226	3567	0
haudoanh1	1226	3563	0
haudoanh1	1231	3560	0
haudoanh1	1235	3563	0
haudoanh1	1240	3553	0
haudoanh1	1244	3548	0
haudoanh1	1249	3548	0
haudoanh1	1251	3543	0
haudoanh1	1253	3534	0
duoigiua	1359	3411	0
duoigiua	1361	3407	1
duoigiua	1366	3400	0
duoigiua	1372	3390	0
duoigiua	1376	3384	0
duoigiua	1376	3377	0
duoigiua	1383	3365	0
duoigiua	1397	3363	0
duoigiua	1412	3374	0
duoigiua	1421	3384	0
duoigiua	1426	3369	0
duoigiua	1431	3354	0
duoigiua	1448	3344	0
duoigiua	1458	3342	0
duoigiua	1461	3330	0
duoigiua	1461	3327	0
duoiphai	1348	3479	1
duoiphai	1350	3489	0
duoiphai	1359	3490	0
duoiphai	1369	3491	0
duoiphai	1369	3491	0
duoiphai	1373	3487	0
duoiphai	1377	3485	0
duoiphai	1381	3482	0
duoiphai	1386	3478	0
duoiphai	1395	3467	0
duoiphai	1395	3462	0
duoiphai	1395	3454	0
duoiphai	1394	3442	0
duoiphai	1394	3440	0
duoiphai	1397	3433	0
duoiphai	1404	3415	0
duoiphai	1404	3415	0
duoiphai	1413	3412	0
duoiphai	1416	3405	0
duoiphai	1419	3386	0
duoiphai	1417	3369	0
duoiphai	1411	3358	0
duoiphai	1406	3343	0
duoiphai	1418	3330	0
duoiphai	1426	3323	0
duoiphai	1433	3318	0
duoiphai	1439	3316	0
duoiphai	1434	3298	0
duoitrai	1308	3426	0
duoitrai	1306	3416	1
duoitrai	1301	3411	1
duoitrai	1294	3401	0
duoitrai	1301	3394	0
duoitrai	1307	3379	0
duoitrai	1315	3371	0
duoitrai	1322	3369	0
duoitrai	1334	3363	0
duoitrai	1345	3352	0
duoitrai	1351	3335	0
duoitrai	1364	3326	0
duoitrai	1376	3320	0
duoitrai	1384	3314	0
duoitrai	1391	3328	0
duoitrai	1396	3337	0
duoitrai	1403	3350	0
duoitrai	1408	3359	0
duoitrai	1417	3367	0
duoitrai	1429	3365	0
duoitrai	1443	3357	0
duoitrai	1449	3347	0
duoitrai	1456	3341	0
duoitrai	1463	3333	0
trentrai2	1446	3335	0
trentrai2	1457	3339	0
trentrai2	1460	3328	0
trentrai2	1472	3318	0
trentrai2	1477	3303	0
trentrai2	1483	3290	0
trentrai2	1480	3266	0
trentrai2	1475	3261	0
trentrai2	1472	3258	0
trentrai2	1472	3246	0
trentrai2	1470	3231	0
trentrai2	1468	3219	0
trentrai2	1473	3215	0
trentrai2	1483	3201	0
trentrai2	1486	3189	0
trentrai2	1500	3177	0
trentrai2	1504	3175	0
trentrai2	1510	3171	0
trentrai2	1510	3156	0
trentrai2	1512	3146	0
trentrai2	1528	3151	0
trentrai2	1536	3155	0
trentrai2	1542	3158	0
trentrai2	1542	3163	1
trentrai1	1432	3366	0
trentrai1	1440	3355	0
trentrai1	1449	3350	0
trentrai1	1458	3341	0
trentrai1	1439	3332	0
trentrai1	1445	3317	0
trentrai1	1444	3296	0
trentrai1	1444	3282	0
trentrai1	1445	3275	0
trentrai1	1449	3266	0
trentrai1	1460	3264	0
trentrai1	1480	3268	0
trentrai1	1485	3275	0
trentrai1	1495	3278	0
trentrai1	1502	3274	0
trentrai1	1508	3266	0
trentrai1	1513	3257	0
trentrai1	1522	3253	0
trentrai1	1522	3252	0
trentrai1	1542	3163	1
trentrai1	1544	3227	0
trenphai	1433	3321	0
trenphai	1433	3307	0
trenphai	1443	3287	0
trenphai	1446	3298	0
trenphai	1465	3318	0
trenphai	1477	3327	0
trenphai	1487	3334	0
trenphai	1521	3331	0
trenphai	1529	3322	0
trenphai	1539	3313	0
trenphai	1555	3314	0
trenphai	1569	3310	0
trenphai	1578	3297	0
trenphai	1583	3282	0
trenphai	1590	3275	0
trenphai	1606	3273	0
trenphai	1614	3265	0
trenphai	1615	3251	0
trenphai	1614	3240	0
trenphai	1612	3232	0
trenphai	1608	3222	0
trenphai	1609	3228	1
trengiua	1450	3351	0
trengiua	1460	3342	0
trengiua	1478	3338	0
trengiua	1486	3335	0
trengiua	1493	3327	0
trengiua	1498	3307	0
trengiua	1497	3300	0
trengiua	1495	3287	0
trengiua	1493	3272	0
trengiua	1507	3273	0
trengiua	1517	3262	0
trengiua	1520	3254	0
trengiua	1521	3244	0
trengiua	1528	3240	0
trengiua	1540	3245	1
trengiua	1538	3235	0
trengiua	1544	3232	0
